,event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold(before_promo),quantity_sold(after_promo),incremental_revenue,incremental_sold_units,revenue_before_promo,revenue_after_promo,city,product_name,category,campaign_name,start_date,end_date
123,f5ff07,STCHE-6,CAMP_DIW_01,P11,190,50% OFF,80,100,3800.00,20,15200.00,19000.00,Chennai,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Diwali,12-11-2023,18-11-2023
124,2c8137,STVSK-3,CAMP_SAN_01,P07,300,BOGOF,31,77,13800.00,46,9300.00,23100.00,Visakhapatnam,Atliq_Curtains,Home Care,Sankranti,10-01-2024,16-01-2024
125,4e3a3d,STVJD-0,CAMP_DIW_01,P02,860,33% OFF,197,285,75680.00,88,169420.00,245100.00,Vijayawada,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
126,582098,STMYS-1,CAMP_SAN_01,P14,1020,BOGOF,109,453,350880.00,344,111180.00,462060.00,Mysuru,Atliq_waterproof_Immersion_Rod,Home Appliances,Sankranti,10-01-2024,16-01-2024
127,9387d1,STHYD-6,CAMP_DIW_01,P02,860,33% OFF,329,470,121260.00,141,282940.00,404200.00,Hyderabad,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
128,6c9451,STVSK-0,CAMP_DIW_01,P03,156,25% OFF,259,225,-5304.00,-34,40404.00,35100.00,Visakhapatnam,Atliq_Suflower_Oil (1L),Grocery & Staples,Diwali,12-11-2023,18-11-2023
129,9c74f7,STBLR-9,CAMP_DIW_01,P09,110,50% OFF,71,90,2090.00,19,7810.00,9900.00,Bengaluru,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Diwali,12-11-2023,18-11-2023
130,c3bbcc,STBLR-2,CAMP_SAN_01,P07,300,BOGOF,31,122,27300.00,91,9300.00,36600.00,Bengaluru,Atliq_Curtains,Home Care,Sankranti,10-01-2024,16-01-2024
131,00a25a,STCHE-3,CAMP_SAN_01,P12,62,50% OFF,64,89,1550.00,25,3968.00,5518.00,Chennai,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Sankranti,10-01-2024,16-01-2024
132,7b0f7d,STVJD-1,CAMP_DIW_01,P01,172,33% OFF,180,255,12900.00,75,30960.00,43860.00,Vijayawada,Atliq_Masoor_Dal (1KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
133,b484bd,STTRV-1,CAMP_DIW_01,P06,415,25% OFF,36,34,-830.00,-2,14940.00,14110.00,Trivandrum,Atliq_Fusion_Container_Set_of_3,Home Care,Diwali,12-11-2023,18-11-2023
134,3aaafb,STMDU-2,CAMP_DIW_01,P06,415,25% OFF,50,43,-2905.00,-7,20750.00,17845.00,Madurai,Atliq_Fusion_Container_Set_of_3,Home Care,Diwali,12-11-2023,18-11-2023
135,20d916,STCBE-1,CAMP_DIW_01,P07,300,BOGOF,57,188,39300.00,131,17100.00,56400.00,Coimbatore,Atliq_Curtains,Home Care,Diwali,12-11-2023,18-11-2023
136,eccfbe,STCHE-1,CAMP_DIW_01,P02,860,33% OFF,364,451,74820.00,87,313040.00,387860.00,Chennai,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
137,71a7a0,STCHE-6,CAMP_DIW_01,P14,1020,BOGOF,59,195,138720.00,136,60180.00,198900.00,Chennai,Atliq_waterproof_Immersion_Rod,Home Appliances,Diwali,12-11-2023,18-11-2023
138,fd2628,STBLR-8,CAMP_DIW_01,P15,3000,500 Cashback,437,1306,2607000.00,869,1311000.00,3918000.00,Bengaluru,Atliq_Home_Essential_8_Product_Combo,Combo1,Diwali,12-11-2023,18-11-2023
139,7b187a,STVSK-1,CAMP_SAN_01,P14,1020,BOGOF,82,322,244800.00,240,83640.00,328440.00,Visakhapatnam,Atliq_waterproof_Immersion_Rod,Home Appliances,Sankranti,10-01-2024,16-01-2024
140,345b49,STMDU-2,CAMP_SAN_01,P14,1020,BOGOF,76,300,228480.00,224,77520.00,306000.00,Madurai,Atliq_waterproof_Immersion_Rod,Home Appliances,Sankranti,10-01-2024,16-01-2024
141,1c4a78,STMLR-2,CAMP_SAN_01,P12,62,50% OFF,27,31,248.00,4,1674.00,1922.00,Mangalore,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Sankranti,10-01-2024,16-01-2024
142,70c312,STHYD-4,CAMP_SAN_01,P13,350,BOGOF,135,534,139650.00,399,47250.00,186900.00,Hyderabad,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Sankranti,10-01-2024,16-01-2024
143,1ee94b,STHYD-0,CAMP_DIW_01,P13,350,BOGOF,68,235,58450.00,167,23800.00,82250.00,Hyderabad,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Diwali,12-11-2023,18-11-2023
144,c381ea,STMLR-1,CAMP_SAN_01,P08,1190,BOGOF,27,106,94010.00,79,32130.00,126140.00,Mangalore,Atliq_Double_Bedsheet_set,Home Care,Sankranti,10-01-2024,16-01-2024
145,8724c8,STCBE-4,CAMP_SAN_01,P04,370,BOGOF,363,990,231990.00,627,134310.00,366300.00,Coimbatore,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
146,8f3699,STVSK-3,CAMP_DIW_01,P03,156,25% OFF,196,174,-3432.00,-22,30576.00,27144.00,Visakhapatnam,Atliq_Suflower_Oil (1L),Grocery & Staples,Diwali,12-11-2023,18-11-2023
147,bfb2b4,STBLR-7,CAMP_SAN_01,P13,350,BOGOF,133,559,149100.00,426,46550.00,195650.00,Bengaluru,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Sankranti,10-01-2024,16-01-2024
148,19e2f0,STCHE-7,CAMP_SAN_01,P11,190,50% OFF,58,81,4370.00,23,11020.00,15390.00,Chennai,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Sankranti,10-01-2024,16-01-2024
149,a0d919,STMDU-1,CAMP_DIW_01,P08,1190,BOGOF,35,122,103530.00,87,41650.00,145180.00,Madurai,Atliq_Double_Bedsheet_set,Home Care,Diwali,12-11-2023,18-11-2023
150,98c85b,STMLR-2,CAMP_DIW_01,P13,350,BOGOF,38,133,33250.00,95,13300.00,46550.00,Mangalore,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Diwali,12-11-2023,18-11-2023
151,d60641,STHYD-0,CAMP_DIW_01,P03,156,25% OFF,351,305,-7176.00,-46,54756.00,47580.00,Hyderabad,Atliq_Suflower_Oil (1L),Grocery & Staples,Diwali,12-11-2023,18-11-2023
152,a340fc,STBLR-4,CAMP_DIW_01,P05,55,25% OFF,136,121,-825.00,-15,7480.00,6655.00,Bengaluru,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Diwali,12-11-2023,18-11-2023
153,4dca21,STVSK-1,CAMP_SAN_01,P04,370,BOGOF,252,985,271210.00,733,93240.00,364450.00,Visakhapatnam,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
154,ff18f2,STVSK-3,CAMP_DIW_01,P15,3000,500 Cashback,260,681,1263000.00,421,780000.00,2043000.00,Visakhapatnam,Atliq_Home_Essential_8_Product_Combo,Combo1,Diwali,12-11-2023,18-11-2023
155,b79fd9,STVJD-1,CAMP_DIW_01,P04,290,25% OFF,150,123,-7830.00,-27,43500.00,35670.00,Vijayawada,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
156,c23e33,STHYD-6,CAMP_SAN_01,P11,190,50% OFF,49,69,3800.00,20,9310.00,13110.00,Hyderabad,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Sankranti,10-01-2024,16-01-2024
157,cf734f,STHYD-4,CAMP_SAN_01,P08,1190,BOGOF,51,203,180880.00,152,60690.00,241570.00,Hyderabad,Atliq_Double_Bedsheet_set,Home Care,Sankranti,10-01-2024,16-01-2024
158,0951b6,STMYS-1,CAMP_DIW_01,P09,110,50% OFF,103,159,6160.00,56,11330.00,17490.00,Mysuru,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Diwali,12-11-2023,18-11-2023
159,413f48,STVSK-0,CAMP_SAN_01,P14,1020,BOGOF,61,234,176460.00,173,62220.00,238680.00,Visakhapatnam,Atliq_waterproof_Immersion_Rod,Home Appliances,Sankranti,10-01-2024,16-01-2024
160,de1ced,STCHE-3,CAMP_DIW_01,P03,156,25% OFF,330,290,-6240.00,-40,51480.00,45240.00,Chennai,Atliq_Suflower_Oil (1L),Grocery & Staples,Diwali,12-11-2023,18-11-2023
161,291ddf,STCBE-1,CAMP_SAN_01,P03,200,BOGOF,267,1054,157400.00,787,53400.00,210800.00,Coimbatore,Atliq_Suflower_Oil (1L),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
162,aa1bbd,STCBE-0,CAMP_SAN_01,P10,50,25% OFF,25,22,-150.00,-3,1250.00,1100.00,Coimbatore,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Sankranti,10-01-2024,16-01-2024
163,53a947,STBLR-1,CAMP_SAN_01,P06,415,25% OFF,39,36,-1245.00,-3,16185.00,14940.00,Bengaluru,Atliq_Fusion_Container_Set_of_3,Home Care,Sankranti,10-01-2024,16-01-2024
164,b8f698,STMDU-3,CAMP_DIW_01,P10,65,50% OFF,68,76,520.00,8,4420.00,4940.00,Madurai,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Diwali,12-11-2023,18-11-2023
165,13ad42,STMDU-0,CAMP_DIW_01,P03,156,25% OFF,241,209,-4992.00,-32,37596.00,32604.00,Madurai,Atliq_Suflower_Oil (1L),Grocery & Staples,Diwali,12-11-2023,18-11-2023
166,93e61f,STBLR-4,CAMP_DIW_01,P10,65,50% OFF,92,120,1820.00,28,5980.00,7800.00,Bengaluru,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Diwali,12-11-2023,18-11-2023
167,3070a3,STVSK-3,CAMP_DIW_01,P10,65,50% OFF,68,76,520.00,8,4420.00,4940.00,Visakhapatnam,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Diwali,12-11-2023,18-11-2023
168,cf0a2a,STHYD-3,CAMP_DIW_01,P09,110,50% OFF,92,147,6050.00,55,10120.00,16170.00,Hyderabad,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Diwali,12-11-2023,18-11-2023
169,ae5745,STCBE-4,CAMP_DIW_01,P06,415,25% OFF,68,61,-2905.00,-7,28220.00,25315.00,Coimbatore,Atliq_Fusion_Container_Set_of_3,Home Care,Diwali,12-11-2023,18-11-2023
170,695cd9,STTRV-1,CAMP_SAN_01,P07,300,BOGOF,21,82,18300.00,61,6300.00,24600.00,Trivandrum,Atliq_Curtains,Home Care,Sankranti,10-01-2024,16-01-2024
171,b76614,STMLR-0,CAMP_SAN_01,P12,62,50% OFF,33,47,868.00,14,2046.00,2914.00,Mangalore,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Sankranti,10-01-2024,16-01-2024
172,d42636,STBLR-6,CAMP_SAN_01,P05,55,25% OFF,25,20,-275.00,-5,1375.00,1100.00,Bengaluru,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Sankranti,10-01-2024,16-01-2024
173,d9d3f4,STMYS-1,CAMP_DIW_01,P10,65,50% OFF,103,158,3575.00,55,6695.00,10270.00,Mysuru,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Diwali,12-11-2023,18-11-2023
174,8cbaa3,STHYD-2,CAMP_SAN_01,P08,1190,BOGOF,60,238,211820.00,178,71400.00,283220.00,Hyderabad,Atliq_Double_Bedsheet_set,Home Care,Sankranti,10-01-2024,16-01-2024
175,aaea9e,STTRV-0,CAMP_DIW_01,P10,65,50% OFF,68,93,1625.00,25,4420.00,6045.00,Trivandrum,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Diwali,12-11-2023,18-11-2023
176,34a266,STMLR-0,CAMP_DIW_01,P08,1190,BOGOF,24,70,54740.00,46,28560.00,83300.00,Mangalore,Atliq_Double_Bedsheet_set,Home Care,Diwali,12-11-2023,18-11-2023
177,b017e0,STMDU-3,CAMP_DIW_01,P02,860,33% OFF,276,345,59340.00,69,237360.00,296700.00,Madurai,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
178,7014a8,STBLR-8,CAMP_SAN_01,P14,1020,BOGOF,97,385,293760.00,288,98940.00,392700.00,Bengaluru,Atliq_waterproof_Immersion_Rod,Home Appliances,Sankranti,10-01-2024,16-01-2024
179,9e2de4,STMLR-0,CAMP_SAN_01,P07,300,BOGOF,21,54,9900.00,33,6300.00,16200.00,Mangalore,Atliq_Curtains,Home Care,Sankranti,10-01-2024,16-01-2024
180,ec29f9,STTRV-1,CAMP_SAN_01,P06,415,25% OFF,21,19,-830.00,-2,8715.00,7885.00,Trivandrum,Atliq_Fusion_Container_Set_of_3,Home Care,Sankranti,10-01-2024,16-01-2024
181,5c50b6,STHYD-6,CAMP_SAN_01,P09,90,25% OFF,55,45,-900.00,-10,4950.00,4050.00,Hyderabad,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Sankranti,10-01-2024,16-01-2024
182,e2a523,STHYD-5,CAMP_DIW_01,P07,300,BOGOF,59,195,40800.00,136,17700.00,58500.00,Hyderabad,Atliq_Curtains,Home Care,Diwali,12-11-2023,18-11-2023
183,166a02,STCHE-6,CAMP_SAN_01,P13,350,BOGOF,111,445,116900.00,334,38850.00,155750.00,Chennai,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Sankranti,10-01-2024,16-01-2024
184,61b929,STVSK-2,CAMP_DIW_01,P14,1020,BOGOF,33,109,77520.00,76,33660.00,111180.00,Visakhapatnam,Atliq_waterproof_Immersion_Rod,Home Appliances,Diwali,12-11-2023,18-11-2023
185,908a96,STHYD-4,CAMP_SAN_01,P12,62,50% OFF,52,72,1240.00,20,3224.00,4464.00,Hyderabad,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Sankranti,10-01-2024,16-01-2024
186,d0f417,STCBE-4,CAMP_DIW_01,P12,62,50% OFF,89,112,1426.00,23,5518.00,6944.00,Coimbatore,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Diwali,12-11-2023,18-11-2023
187,c4b10c,STCHE-5,CAMP_DIW_01,P06,415,25% OFF,87,77,-4150.00,-10,36105.00,31955.00,Chennai,Atliq_Fusion_Container_Set_of_3,Home Care,Diwali,12-11-2023,18-11-2023
188,e39703,STBLR-9,CAMP_DIW_01,P08,1190,BOGOF,47,163,138040.00,116,55930.00,193970.00,Bengaluru,Atliq_Double_Bedsheet_set,Home Care,Diwali,12-11-2023,18-11-2023
189,1.11E+11,STMYS-3,CAMP_SAN_01,P11,190,50% OFF,43,48,950.00,5,8170.00,9120.00,Mysuru,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Sankranti,10-01-2024,16-01-2024
190,029ff8,STMLR-0,CAMP_SAN_01,P01,172,33% OFF,169,236,11524.00,67,29068.00,40592.00,Mangalore,Atliq_Masoor_Dal (1KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
191,daff65,STMLR-0,CAMP_DIW_01,P11,190,50% OFF,35,45,1900.00,10,6650.00,8550.00,Mangalore,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Diwali,12-11-2023,18-11-2023
192,108a63,STHYD-3,CAMP_SAN_01,P05,55,25% OFF,30,22,-440.00,-8,1650.00,1210.00,Hyderabad,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Sankranti,10-01-2024,16-01-2024
193,e7d681,STCHE-5,CAMP_DIW_01,P13,350,BOGOF,66,226,56000.00,160,23100.00,79100.00,Chennai,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Diwali,12-11-2023,18-11-2023
194,02fa4b,STVSK-4,CAMP_DIW_01,P01,172,33% OFF,155,218,10836.00,63,26660.00,37496.00,Visakhapatnam,Atliq_Masoor_Dal (1KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
195,2b0a40,STHYD-2,CAMP_DIW_01,P13,350,BOGOF,82,273,66850.00,191,28700.00,95550.00,Hyderabad,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Diwali,12-11-2023,18-11-2023
196,406a98,STBLR-5,CAMP_SAN_01,P01,172,33% OFF,264,361,16684.00,97,45408.00,62092.00,Bengaluru,Atliq_Masoor_Dal (1KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
197,ad1849,STCHE-1,CAMP_DIW_01,P05,55,25% OFF,119,107,-660.00,-12,6545.00,5885.00,Chennai,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Diwali,12-11-2023,18-11-2023
198,cfa879,STCHE-4,CAMP_SAN_01,P13,350,BOGOF,114,502,135800.00,388,39900.00,175700.00,Chennai,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Sankranti,10-01-2024,16-01-2024
199,d2b963,STVJD-0,CAMP_SAN_01,P14,1020,BOGOF,48,187,141780.00,139,48960.00,190740.00,Vijayawada,Atliq_waterproof_Immersion_Rod,Home Appliances,Sankranti,10-01-2024,16-01-2024
200,2e3393,STCHE-3,CAMP_SAN_01,P14,1020,BOGOF,112,460,354960.00,348,114240.00,469200.00,Chennai,Atliq_waterproof_Immersion_Rod,Home Appliances,Sankranti,10-01-2024,16-01-2024
201,68718c,STCHE-0,CAMP_DIW_01,P04,290,25% OFF,309,265,-12760.00,-44,89610.00,76850.00,Chennai,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
202,591730,STBLR-2,CAMP_SAN_01,P09,90,25% OFF,64,53,-990.00,-11,5760.00,4770.00,Bengaluru,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Sankranti,10-01-2024,16-01-2024
203,7d1872,STMYS-2,CAMP_DIW_01,P02,860,33% OFF,283,430,126420.00,147,243380.00,369800.00,Mysuru,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
204,4b3df6,STTRV-1,CAMP_SAN_01,P14,1020,BOGOF,61,234,176460.00,173,62220.00,238680.00,Trivandrum,Atliq_waterproof_Immersion_Rod,Home Appliances,Sankranti,10-01-2024,16-01-2024
205,55b461,STMDU-0,CAMP_SAN_01,P06,415,25% OFF,21,17,-1660.00,-4,8715.00,7055.00,Madurai,Atliq_Fusion_Container_Set_of_3,Home Care,Sankranti,10-01-2024,16-01-2024
206,6b26bc,STHYD-2,CAMP_SAN_01,P05,55,25% OFF,24,18,-330.00,-6,1320.00,990.00,Hyderabad,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Sankranti,10-01-2024,16-01-2024
207,dbd453,STMLR-1,CAMP_SAN_01,P03,200,BOGOF,195,776,116200.00,581,39000.00,155200.00,Mangalore,Atliq_Suflower_Oil (1L),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
208,1fcb3a,STVSK-4,CAMP_DIW_01,P05,55,25% OFF,89,72,-935.00,-17,4895.00,3960.00,Visakhapatnam,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Diwali,12-11-2023,18-11-2023
209,0a45d8,STTRV-0,CAMP_DIW_01,P02,860,33% OFF,196,303,92020.00,107,168560.00,260580.00,Trivandrum,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
210,e4235a,STVJD-0,CAMP_SAN_01,P09,90,25% OFF,33,30,-270.00,-3,2970.00,2700.00,Vijayawada,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Sankranti,10-01-2024,16-01-2024
211,ca1e8f,STHYD-1,CAMP_DIW_01,P08,1190,BOGOF,54,167,134470.00,113,64260.00,198730.00,Hyderabad,Atliq_Double_Bedsheet_set,Home Care,Diwali,12-11-2023,18-11-2023
212,aa76f1,STHYD-0,CAMP_SAN_01,P11,190,50% OFF,42,65,4370.00,23,7980.00,12350.00,Hyderabad,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Sankranti,10-01-2024,16-01-2024
213,e8aca2,STCBE-4,CAMP_DIW_01,P08,1190,BOGOF,40,119,94010.00,79,47600.00,141610.00,Coimbatore,Atliq_Double_Bedsheet_set,Home Care,Diwali,12-11-2023,18-11-2023
214,c8670a,STCHE-0,CAMP_DIW_01,P15,3000,500 Cashback,343,1056,2139000.00,713,1029000.00,3168000.00,Chennai,Atliq_Home_Essential_8_Product_Combo,Combo1,Diwali,12-11-2023,18-11-2023
215,c99d18,STCHE-7,CAMP_DIW_01,P08,1190,BOGOF,54,218,195160.00,164,64260.00,259420.00,Chennai,Atliq_Double_Bedsheet_set,Home Care,Diwali,12-11-2023,18-11-2023
216,bcbc28,STVSK-1,CAMP_DIW_01,P02,860,33% OFF,253,389,116960.00,136,217580.00,334540.00,Visakhapatnam,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
217,d7e3d8,STVJD-1,CAMP_DIW_01,P13,350,BOGOF,36,124,30800.00,88,12600.00,43400.00,Vijayawada,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Diwali,12-11-2023,18-11-2023
218,5991de,STMDU-0,CAMP_DIW_01,P09,110,50% OFF,43,58,1650.00,15,4730.00,6380.00,Madurai,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Diwali,12-11-2023,18-11-2023
219,4ad894,STMLR-1,CAMP_DIW_01,P03,156,25% OFF,192,165,-4212.00,-27,29952.00,25740.00,Mangalore,Atliq_Suflower_Oil (1L),Grocery & Staples,Diwali,12-11-2023,18-11-2023
220,72f1c0,STVSK-4,CAMP_DIW_01,P11,190,50% OFF,57,72,2850.00,15,10830.00,13680.00,Visakhapatnam,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Diwali,12-11-2023,18-11-2023
221,465ef1,STCHE-4,CAMP_DIW_01,P04,290,25% OFF,304,273,-8990.00,-31,88160.00,79170.00,Chennai,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
222,db76f3,STBLR-0,CAMP_DIW_01,P01,172,33% OFF,294,438,24768.00,144,50568.00,75336.00,Bengaluru,Atliq_Masoor_Dal (1KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
223,8f4f8c,STVJD-1,CAMP_DIW_01,P02,860,33% OFF,210,321,95460.00,111,180600.00,276060.00,Vijayawada,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
224,dd2475,STBLR-4,CAMP_DIW_01,P04,290,25% OFF,325,289,-10440.00,-36,94250.00,83810.00,Bengaluru,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
225,a0a2ec,STBLR-8,CAMP_SAN_01,P01,172,33% OFF,346,491,24940.00,145,59512.00,84452.00,Bengaluru,Atliq_Masoor_Dal (1KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
226,0f1be6,STCBE-2,CAMP_DIW_01,P12,62,50% OFF,89,129,2480.00,40,5518.00,7998.00,Coimbatore,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Diwali,12-11-2023,18-11-2023
227,5b357f,STMDU-1,CAMP_DIW_01,P15,3000,500 Cashback,322,985,1989000.00,663,966000.00,2955000.00,Madurai,Atliq_Home_Essential_8_Product_Combo,Combo1,Diwali,12-11-2023,18-11-2023
228,380012,STMDU-3,CAMP_DIW_01,P06,415,25% OFF,56,50,-2490.00,-6,23240.00,20750.00,Madurai,Atliq_Fusion_Container_Set_of_3,Home Care,Diwali,12-11-2023,18-11-2023
229,3906da,STMLR-2,CAMP_SAN_01,P09,90,25% OFF,33,27,-540.00,-6,2970.00,2430.00,Mangalore,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Sankranti,10-01-2024,16-01-2024
230,c917a3,STCHE-3,CAMP_DIW_01,P04,290,25% OFF,350,311,-11310.00,-39,101500.00,90190.00,Chennai,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
231,3a8b79,STMDU-0,CAMP_DIW_01,P07,300,BOGOF,49,199,45000.00,150,14700.00,59700.00,Madurai,Atliq_Curtains,Home Care,Diwali,12-11-2023,18-11-2023
232,c48008,STBLR-2,CAMP_DIW_01,P14,1020,BOGOF,47,162,117300.00,115,47940.00,165240.00,Bengaluru,Atliq_waterproof_Immersion_Rod,Home Appliances,Diwali,12-11-2023,18-11-2023
233,88a405,STMLR-2,CAMP_DIW_01,P12,62,50% OFF,63,71,496.00,8,3906.00,4402.00,Mangalore,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Diwali,12-11-2023,18-11-2023
234,1ba928,STMDU-1,CAMP_DIW_01,P04,290,25% OFF,255,219,-10440.00,-36,73950.00,63510.00,Madurai,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
235,7d5e81,STCHE-5,CAMP_SAN_01,P07,300,BOGOF,43,167,37200.00,124,12900.00,50100.00,Chennai,Atliq_Curtains,Home Care,Sankranti,10-01-2024,16-01-2024
236,43feca,STMDU-3,CAMP_DIW_01,P13,350,BOGOF,56,184,44800.00,128,19600.00,64400.00,Madurai,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Diwali,12-11-2023,18-11-2023
237,9779b0,STVSK-2,CAMP_DIW_01,P10,65,50% OFF,85,128,2795.00,43,5525.00,8320.00,Visakhapatnam,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Diwali,12-11-2023,18-11-2023
238,bd2635,STHYD-5,CAMP_DIW_01,P04,290,25% OFF,327,310,-4930.00,-17,94830.00,89900.00,Hyderabad,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
239,4f255c,STHYD-1,CAMP_SAN_01,P08,1190,BOGOF,52,134,97580.00,82,61880.00,159460.00,Hyderabad,Atliq_Double_Bedsheet_set,Home Care,Sankranti,10-01-2024,16-01-2024
240,386fdc,STVSK-1,CAMP_DIW_01,P01,172,33% OFF,257,364,18404.00,107,44204.00,62608.00,Visakhapatnam,Atliq_Masoor_Dal (1KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
241,3df185,STCBE-2,CAMP_DIW_01,P11,190,50% OFF,40,62,4180.00,22,7600.00,11780.00,Coimbatore,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Diwali,12-11-2023,18-11-2023
242,a37f93,STVSK-3,CAMP_DIW_01,P14,1020,BOGOF,38,117,80580.00,79,38760.00,119340.00,Visakhapatnam,Atliq_waterproof_Immersion_Rod,Home Appliances,Diwali,12-11-2023,18-11-2023
243,939435,STMLR-2,CAMP_SAN_01,P07,300,BOGOF,24,96,21600.00,72,7200.00,28800.00,Mangalore,Atliq_Curtains,Home Care,Sankranti,10-01-2024,16-01-2024
244,38b760,STMDU-0,CAMP_DIW_01,P14,1020,BOGOF,33,126,94860.00,93,33660.00,128520.00,Madurai,Atliq_waterproof_Immersion_Rod,Home Appliances,Diwali,12-11-2023,18-11-2023
245,660f7c,STMYS-1,CAMP_SAN_01,P07,300,BOGOF,43,186,42900.00,143,12900.00,55800.00,Mysuru,Atliq_Curtains,Home Care,Sankranti,10-01-2024,16-01-2024
246,5c8b9f,STMDU-1,CAMP_DIW_01,P01,172,33% OFF,187,289,17544.00,102,32164.00,49708.00,Madurai,Atliq_Masoor_Dal (1KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
